1;1733;0;1;1;2022-01-01 12:00:00;0;ACTIVO
2;1734;0;2;1;2022-01-01 12:00:00;0;ACTIVO
3;1735;0;3;1;2022-01-01 12:00:00;0;ACTIVO
4;15949;0;6;1;2022-01-01 12:00:00;0;ACTIVO
5;1736;1;1;1;2022-01-01 12:00:00;0;ACTIVO
6;1737;1;2;1;2022-01-01 12:00:00;0;ACTIVO
7;1738;1;3;1;2022-01-01 12:00:00;0;ACTIVO
8;1739;2;1;1;2022-01-01 12:00:00;0;ACTIVO
9;1740;2;2;1;2022-01-01 12:00:00;0;ACTIVO
10;1741;2;3;1;2022-01-01 12:00:00;0;ACTIVO
11;1742;3;1;1;2022-01-01 12:00:00;0;ACTIVO
12;1743;3;2;1;2022-01-01 12:00:00;0;ACTIVO
13;1744;3;3;1;2022-01-01 12:00:00;0;ACTIVO
14;1745;4;1;1;2022-01-01 12:00:00;0;ACTIVO
15;1746;4;2;1;2022-01-01 12:00:00;0;ACTIVO
16;1747;4;3;1;2022-01-01 12:00:00;0;ACTIVO
17;1748;5;1;1;2022-01-01 12:00:00;0;ACTIVO
18;1749;5;2;1;2022-01-01 12:00:00;0;ACTIVO
19;1750;5;3;1;2022-01-01 12:00:00;0;ACTIVO
20;1751;6;1;1;2022-01-01 12:00:00;0;ACTIVO
21;1752;6;2;1;2022-01-01 12:00:00;0;ACTIVO
22;1753;6;3;1;2022-01-01 12:00:00;0;ACTIVO
23;1754;7;1;1;2022-01-01 12:00:00;0;ACTIVO
24;1755;7;2;1;2022-01-01 12:00:00;0;ACTIVO
25;1756;7;3;1;2022-01-01 12:00:00;0;ACTIVO
26;1757;8;1;1;2022-01-01 12:00:00;0;ACTIVO
27;1758;8;2;1;2022-01-01 12:00:00;0;ACTIVO
28;1759;8;3;1;2022-01-01 12:00:00;0;ACTIVO
29;1760;9;1;1;2022-01-01 12:00:00;0;ACTIVO
30;1761;9;2;1;2022-01-01 12:00:00;0;ACTIVO
31;1762;9;3;1;2022-01-01 12:00:00;0;ACTIVO
32;1763;10;1;1;2022-01-01 12:00:00;0;ACTIVO
33;1764;10;2;1;2022-01-01 12:00:00;0;ACTIVO
34;1765;10;3;1;2022-01-01 12:00:00;0;ACTIVO
35;1766;11;1;1;2022-01-01 12:00:00;0;ACTIVO
36;1767;11;2;1;2022-01-01 12:00:00;0;ACTIVO
37;1768;11;3;1;2022-01-01 12:00:00;0;ACTIVO
38;1769;12;1;1;2022-01-01 12:00:00;0;ACTIVO
39;1770;12;2;1;2022-01-01 12:00:00;0;ACTIVO
40;1771;12;3;1;2022-01-01 12:00:00;0;ACTIVO
41;1772;13;1;1;2022-01-01 12:00:00;0;ACTIVO
42;1773;13;2;1;2022-01-01 12:00:00;0;ACTIVO
43;1774;13;3;1;2022-01-01 12:00:00;0;ACTIVO
44;1775;14;1;1;2022-01-01 12:00:00;0;ACTIVO
45;1776;14;2;1;2022-01-01 12:00:00;0;ACTIVO
46;1777;14;3;1;2022-01-01 12:00:00;0;ACTIVO
47;1778;15;1;1;2022-01-01 12:00:00;0;ACTIVO
48;1779;15;2;1;2022-01-01 12:00:00;0;ACTIVO
49;1780;15;3;1;2022-01-01 12:00:00;0;ACTIVO
50;1781;16;1;1;2022-01-01 12:00:00;0;ACTIVO
51;1782;16;2;1;2022-01-01 12:00:00;0;ACTIVO
52;1783;16;3;1;2022-01-01 12:00:00;0;ACTIVO
53;1784;17;1;1;2022-01-01 12:00:00;0;ACTIVO
54;1785;17;2;1;2022-01-01 12:00:00;0;ACTIVO
55;1786;17;3;1;2022-01-01 12:00:00;0;ACTIVO
56;1787;18;1;1;2022-01-01 12:00:00;0;ACTIVO
57;1788;18;2;1;2022-01-01 12:00:00;0;ACTIVO
58;1789;18;3;1;2022-01-01 12:00:00;0;ACTIVO
59;1790;19;1;1;2022-01-01 12:00:00;0;ACTIVO
60;1791;19;2;1;2022-01-01 12:00:00;0;ACTIVO
61;1792;19;3;1;2022-01-01 12:00:00;0;ACTIVO
62;1793;20;1;1;2022-01-01 12:00:00;0;ACTIVO
63;1794;20;2;1;2022-01-01 12:00:00;0;ACTIVO
64;1795;20;3;1;2022-01-01 12:00:00;0;ACTIVO
65;1796;21;6;1;2022-01-01 12:00:00;0;ACTIVO
66;1797;21;7;1;2022-01-01 12:00:00;0;ACTIVO
67;1798;21;8;1;2022-01-01 12:00:00;0;ACTIVO
68;1799;22;6;1;2022-01-01 12:00:00;0;ACTIVO
69;1800;22;7;1;2022-01-01 12:00:00;0;ACTIVO
70;1801;22;8;1;2022-01-01 12:00:00;0;ACTIVO
71;1802;23;6;1;2022-01-01 12:00:00;0;ACTIVO
72;1803;23;7;1;2022-01-01 12:00:00;0;ACTIVO
73;1804;23;8;1;2022-01-01 12:00:00;0;ACTIVO
74;1805;24;6;1;2022-01-01 12:00:00;0;ACTIVO
75;1806;24;7;1;2022-01-01 12:00:00;0;ACTIVO
76;1807;24;8;1;2022-01-01 12:00:00;0;ACTIVO
77;1808;25;6;1;2022-01-01 12:00:00;0;ACTIVO
78;1809;25;7;1;2022-01-01 12:00:00;0;ACTIVO
79;1810;25;8;1;2022-01-01 12:00:00;0;ACTIVO
80;1811;26;6;1;2022-01-01 12:00:00;0;ACTIVO
81;1812;26;7;1;2022-01-01 12:00:00;0;ACTIVO
82;1813;26;8;1;2022-01-01 12:00:00;0;ACTIVO
83;1814;27;6;1;2022-01-01 12:00:00;0;ACTIVO
84;1815;27;7;1;2022-01-01 12:00:00;0;ACTIVO
85;1816;27;8;1;2022-01-01 12:00:00;0;ACTIVO
86;1817;28;6;1;2022-01-01 12:00:00;0;ACTIVO
87;1818;28;7;1;2022-01-01 12:00:00;0;ACTIVO
88;1819;28;8;1;2022-01-01 12:00:00;0;ACTIVO
89;1820;29;6;1;2022-01-01 12:00:00;0;ACTIVO
90;1821;29;7;1;2022-01-01 12:00:00;0;ACTIVO
91;1822;29;8;1;2022-01-01 12:00:00;0;ACTIVO
92;1823;30;6;1;2022-01-01 12:00:00;0;ACTIVO
93;1824;30;7;1;2022-01-01 12:00:00;0;ACTIVO
94;1825;30;8;1;2022-01-01 12:00:00;0;ACTIVO
95;1826;31;6;1;2022-01-01 12:00:00;0;ACTIVO
96;1827;31;7;1;2022-01-01 12:00:00;0;ACTIVO
97;1828;31;8;1;2022-01-01 12:00:00;0;ACTIVO
98;1829;32;6;1;2022-01-01 12:00:00;0;ACTIVO
99;1830;32;7;1;2022-01-01 12:00:00;0;ACTIVO
100;1831;32;8;1;2022-01-01 12:00:00;0;ACTIVO
101;1832;33;6;1;2022-01-01 12:00:00;0;ACTIVO
102;1833;33;7;1;2022-01-01 12:00:00;0;ACTIVO
103;1834;33;8;1;2022-01-01 12:00:00;0;ACTIVO
104;1835;34;6;1;2022-01-01 12:00:00;0;ACTIVO
105;1836;34;7;1;2022-01-01 12:00:00;0;ACTIVO
106;1837;34;8;1;2022-01-01 12:00:00;0;ACTIVO
107;1838;35;6;1;2022-01-01 12:00:00;0;ACTIVO
108;1839;35;7;1;2022-01-01 12:00:00;0;ACTIVO
109;1840;35;8;1;2022-01-01 12:00:00;0;ACTIVO
110;1841;36;6;1;2022-01-01 12:00:00;0;ACTIVO
111;1842;36;7;1;2022-01-01 12:00:00;0;ACTIVO
112;1843;36;8;1;2022-01-01 12:00:00;0;ACTIVO
113;1844;37;6;1;2022-01-01 12:00:00;0;ACTIVO
114;1845;37;7;1;2022-01-01 12:00:00;0;ACTIVO
115;1846;37;8;1;2022-01-01 12:00:00;0;ACTIVO
116;1847;38;6;1;2022-01-01 12:00:00;0;ACTIVO
117;1848;38;7;1;2022-01-01 12:00:00;0;ACTIVO
118;1849;38;8;1;2022-01-01 12:00:00;0;ACTIVO
119;1850;39;6;1;2022-01-01 12:00:00;0;ACTIVO
120;1851;39;7;1;2022-01-01 12:00:00;0;ACTIVO
121;1852;39;8;1;2022-01-01 12:00:00;0;ACTIVO
122;1853;40;6;1;2022-01-01 12:00:00;0;ACTIVO
123;1854;40;7;1;2022-01-01 12:00:00;0;ACTIVO
